version,change
Версия 1.5.17,Номенклатура CL037 - добавена стойност за Target desease за код 64095
Версия 1.5.17,"Номенклатура CL021 - променен Description и Language EN за код 14 (добавено пояснение, че е Скрийнинг по национална програма)"
Версия 1.5.17,"Номенклатура CL047 - променен Description и Language EN за код 12 (добавено пояснение, че е Скрийнинг по национална програма)"
Версия 1.5.17,"Номенклатура CL038 - промяна на стойностите за Min age и Max age при кодове: 7, 8, 9, 27, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 46, 99. Промените са при всички възрасти над 12г. при които минималната възраст е в годината, в която пациентът навършва възрастта. Увеличен е периодът, така че да не сработват контроли при лица, които са гранично родени в началото и края на календарна година."
