version,change,regarding vaccines
Версия 1.4.7,Добавен код 6 в номенклатура CL018,false
Версия 1.4.7,Добавен код 7 в номенклатура CL018 (ще влезе в сила след финализиране на интеграцията с регистъра на съсловната организация),false
Версия 1.4.7,"Кодове EC, BC, TE, TB, TG, F са деактивирани в номенклатура CL016 считано от 20.10.2023",false
Версия 1.4.7,Номенкалтура CL009 е напълно актуализирана (за разлика от регулярните incremental updates) - моля синхронизирайте я във вашите софтуери,false
