version,change,regarding vaccines
Версия 1.5.11,"Номенклатура CL144 - промяна на стойности в колона Units при кодове: 65-226-02, 65-226-08, 98-012-01, 98-012-02, 98-012-04",false
Версия 1.5.11,Номенклатура CL132 - промяна на стойности в колона Max age при код V1,false
Версия 1.5.11,"Номенклатура CL132 - добавени стойности в колони Min interval from common index и Max interval from common index указващи минимален и максимален интервал между дози от една и съща група ваксини (групата се хваща по ключа в колона Common index) за кодове: V3, V7, V9",true
Версия 1.5.11,"Номенклатура CL038 - добавени нови колони в Meta data със следните наименования: Display value BG и Display value EN, които да се използват при визуализация на данни за поствени ваксини от съответната група",true
Версия 1.5.11,"Номенклатура CL132 - промени стойности на Description, Display value Bg и Display value En за код A1M",false
Версия 1.5.11,"Номенклатура CL132 - добаве код J1M, включващ изследванията на урина от всички профилактични прегледи от група J*",false
