version,change
Версия 1.5.24,Номенклатура CL038 - добавен код 103 за варицела 1-ви прием
Версия 1.5.24,Номенклатура CL038 - добавен код 104 за варицела 2-ри прием
Версия 1.5.24,Номенклатура CL038 - добавен код 105 за коклюш при бременни
Версия 1.5.24,Номенклатура CL038 - добавен код 106 за РСВ при бременни
