version,change,regarding vaccines
Версия 1.1.1,Добавена номенклатура CL051,false
Версия 1.1.1,Добавена номенклатура CL052,false
Версия 1.1.1,Добавена номенклатура CL053,false
Версия 1.1.1,Добавена номенклатура CL054,false
Версия 1.1.1,Добавена номенклатура CL056,false
Версия 1.1.1,Допълнена номенклатура CL022 с нови редове,false
Версия 1.1.1,Премахната номенклатура CL031,false
